page_id,text,tokens,embedding
0,"InterCom.   www.porteroelectrico.com.ar   Cámara Argentina de Porteros Eléctricos.   Técnico Autorizado Port. Telefónicos SURIX.  FECHA:  7/ 05/ 2024  Cliente:   Consorcio                    Dirección:  Maure 4040     Instalación  en Obra Nueva del Equipo de Video Portero Kocom 63 dptos.     En la inspección  realizada en obra nueva , verificamos la distribución  de caños existentes , en d ptos y  cajas de conexiones de los pisos , y de acuerdo con  los planos suministrados  hacemos el",154,"[-0.019641832, 0.014288129, -0.023964193, -0.03722098, -0.015852522, 0.045147244, -0.0033084028, -0.0049452223, 0.0072541516, -0.05047777, 0.01720833, 0.0027029247, 0.036479343, -0.019653419, 0.045077715, -0.029735068, -0.0026522267, 0.01929419, -0.029943654, 0.0346716, -0.03119517, -0.012897557, -0.009363186, -0.038727436, 0.023628138, 0.009820916, -0.04065106, 0.03191363, 0.011947333, -0.016802747, 0.006628394, -0.043015033, -0.00595049, 0.002983936, -0.019746125, -0.013129319, -0.0100468835, 0.02208692, -0.037568625, 0.0047424305, 0.06331739, 0.00056998973, -0.025864642, -0.0015585996, -0.01720833, -0.027347919, -0.03919096, -0.015748229, 0.0007727815, 0.03161234, 0.014172248, 0.009618124, 0.016767982, 0.032423507, 0.01464736, -0.031867277, -0.017868852, 0.015307882, 0.010510408, 0.036595225, -0.010278646, -0.02910931, 0.0428528, 0.024497246, -0.007010801, -0.039399546, -0.013639195, 0.07198528, -0.024219131, -0.002023572, -0.008447726, 0.059840955, 0.034648422, 0.0061358996, -0.0014651705, -0.0069876253, -0.023570199, 0.017289447, 0.018239671, -0.027973676, -0.07555442, -0.00955439, -0.04109141, 0.030384002, -0.023361612, -0.021704514, -0.04876273, -0.021831984, -0.022365035, 0.0052059544, -0.045077715, 0.022619974, 0.006188046, 0.019363718, 0.0260037, 0.0033837256, -0.023454318, -0.056225467, -0.0016064006, 0.032006335, 0.047742978, -0.054093257, 0.0103307925, -0.042690564, 0.014844358, 0.039515425, -0.008129053, -0.016976569, -0.015655525, -0.028043205, 0.048623674, -0.030777996, -0.036966044, 0.049087197, 0.026165932, -0.03789309, 0.04266739, -0.06438349, 0.031658694, -0.06127788, -0.0062749567, -0.0029375837, -0.027811443, 0.020557292, 0.0074801194, -0.043965258, -0.014438774, -0.0020525425, -0.027208861, -0.09734005, -0.02209851, -0.059099317, -0.0048814877, 0.0045425356, 0.019850418, 0.007845145, -0.020279177, -0.06591312, -0.025169356, -0.029248368, 0.0116866, -0.005507245, 0.008957602, -0.017358975, -0.02197104, 0.01019753, 0.0028173572, -0.016153812, 0.024265485, 0.0024914418, -0.026235461, -0.028900724, -0.02948013, -0.01580617, -0.02069635, 0.0009502243, -0.021009227, 0.020174885, 0.0063444856, 0.0032823298, -0.01750962, -0.007769822, -0.041207287, 0.030268122, -0.0074569434, 0.0033344761, 0.008123259, 0.019827241, -0.07889179, 0.06498607, 0.036340285, 0.018877016, -0.026884396, 0.052888095, 0.01677957, 4.361381e-05, 0.014450362, 0.0059562842, -0.039955772, -0.017301036, -0.02331526, 0.023778783, 0.06011907, 0.0016570985, -0.028437201, -0.06572771, -0.025377942, 0.025424294, -0.05418596, 0.030105887, -0.006390838, -0.0015788788, 0.012248623, 0.049411666, 0.023778783, -0.03131105, -0.06971402, -0.015168824, 0.010944962, -0.009873062, -0.042342924, -0.024265485, 0.05205375, 0.037174627, 0.0023407964, -0.034532543, -0.0065704533, 0.0093863625, 0.0025826981, 0.0116923945, 0.07866003, -0.006663158, 0.03291021, 0.027324744, 0.040535178, -0.011947333, -0.04345538, 0.028529905, -0.03782356, -0.01599158, -0.04797474, -0.0031925219, 0.004609167, 0.011512779, 0.03434713, 0.08412962, 0.015446939, -0.03332738, 0.02679169, -0.07221705, -0.02899343, 0.013349493, 0.0346716, -0.02068476, -0.011228871, 0.0072657396, 0.00079668197, -0.033373732, -0.013175671, 0.0129670855, 0.00034547027, 0.020534115, 0.056040056, 0.022005804, 0.01114196, -0.0070571536, 0.0067674513, 0.010823287, 0.0050031627, -0.010516202, 0.00085462246, 0.03497289, 0.04992154, 0.008824339, 0.02630499, 0.044266548, -0.04136952, -0.049087197, -0.061370585, -0.029317897, 0.005252307, 0.0021235195, -0.026096404, -0.025540175, 0.04248198, 0.010794316, 0.033651847, 0.012909145, -0.038101677, 0.021982629, 0.0051740874, 0.016037932, 0.04565712, 0.047140397, -0.039144605, 0.05664264, 0.069899425, 0.017857265, -0.017115626, -0.032075863, -0.023535434, 0.0007850939, -0.04609747, 0.023489082, -0.005339218, 0.030129064, -0.015087708, 0.030221768, 0.012735323, 0.041485403, 0.026351342, 0.024821714, -0.016142225, 0.012318152, 0.0055391123, 0.002523309, 0.0332115, -0.012445621, 0.0071093002, 0.0091546, -0.025493823, 0.012422444, 0.040535178, 0.00909666, -0.032747973, 0.04046565, -0.009954179, 0.037128277, -0.020545704, -0.047325805, -0.035204653, -0.056549933, -0.017173566, -0.0539542, 0.017532798, -0.03179775, 0.045239948, -0.036711104, 0.002243746, -0.08816227, 0.011055049, -0.03654887, -0.035969466, -0.047696624, -0.027347919, -0.013928898, 0.0038008972, 0.036896516, 0.07838192, -0.017868852, 0.019977886, -0.054649487, 0.047024515, 0.010759552, -0.025771936, -0.0032562565, -0.03736004, 0.032377154, -0.011675012, -0.0002616376, 0.024543598, -0.0003059983, -0.019838829, 0.018969722, 0.052146457, 0.0089054555, 0.04167081, -0.02209851, 0.039005548, 0.019363718, -0.027208861, -0.04607429, -0.009954179, -0.022759032, -0.01769503, -0.008424549, 0.052285515, 0.052702684, -0.042134337, -0.0050958674, 0.0016599955, 0.042574685, 0.0009074932, 0.030963406, -0.014821182, 0.023268908, -0.03624758, 0.041462228, -0.013082966, -0.0015354234, 0.0127237355, -0.017729795, 0.013419021, 0.018853841, -0.01818173, -0.030499883, 0.011744541, -0.00805373, 0.031959984, 0.007184623, 0.017115626, -0.0041833045, -0.004105085, -0.02154228, -0.0024117737, 0.0057621836, -0.04632923, 0.051729284, 0.0131640835, -0.036178052, -0.043409027, -0.034648422, 0.017764559, -0.033373732, 0.028599434, -0.005938902, 0.080467775, 0.0054550986, 0.008418756, -0.023512257, -0.0021597324, -0.03527418, -0.007086124, 0.052331865, -0.028877549, 0.008766399, 0.028715314, 0.014913887, -0.007132476, -0.005834609, 0.015933638, -0.08037507, 0.044220194, -0.019618655, -0.035227828, -0.037035573, -0.007833556, -0.0026102199, 0.011617072, -0.0054029524, 0.013361081, 0.02099764, -0.007816174, 0.014566244, 0.00891125, 0.024983946, -0.032400332, -0.016431928, -0.019375306, -0.056040056, -0.002282856, -0.026861219, -0.023535434, 0.051868342, -0.042041633, 0.016258106, 0.002410325, 0.020001063, -0.037730858, 0.0069065085, -0.09136059, 0.039886244, 0.04113776, -0.020279177, -0.02996683, 0.0060258126, -0.009114042, 0.0233732, 0.0030187003, 0.058311325, 0.0008010275, 0.036038995, -0.008499872, 0.069250494, -0.03826391, 0.030337648, 0.06475431, -0.030036358, -0.025656056, 0.008227552, 0.009571772, 0.018031085, -0.028460376, 0.013859369, 0.012213859, 0.0038704257, -0.047348984, -0.0076249707, 0.01666369, -0.0016208857, -0.01592205, 0.021356871, 0.0040790117, -0.0077350577, -0.03142693, -0.0066863345, 0.02197104, 0.014879122, -0.01617699, -0.07249516, -0.027417447, -0.06591312, -0.008702664, 0.012631031, 0.02570241, 0.05585465, -0.06957496, 0.043432202, -0.017660266, 0.0010813148, -0.03179775, 0.035111945, 0.030777996, -0.00936898, -0.019236248, -0.044266548, 0.0027652106, -0.030499883, -0.016501456, -0.0040934966, -0.0044005816, 0.025401117, -0.017069273, -0.04034977, -0.004388993, 0.035853587, -0.033675022, -0.017324211, 0.025841465, -0.03358232, 0.060675297, 0.024265485, -0.005837506, -0.008262316, -0.010423497, -0.0016933113, 0.0006362592, 0.015412175, -0.0022958927, 0.010145383, -0.016570985, -0.031450108, 0.00094950007, 0.0030389796, 0.014902298, 0.017440092, -0.02948013, -0.08403691, -0.01909719, 0.044034787, -0.019155132, -0.02611958, -0.047557566, 0.021959452, 0.03288703, -0.0047598127, -0.009907827, 0.008627341, -0.03888967, -0.0053942613, 0.014995003, 0.003774824, 0.020163296, -0.022202803, -0.031079289, 0.019583892, -0.005148014, 0.0051914696, 0.0033808285, 0.004018174, -0.0070571536, -0.024729008, -0.013314729, 0.0011624314, -0.052146457, 0.020151708, 0.0047395336, -0.019375306, 0.003557547, -0.010562554, -0.0047482243, -0.004780092, 0.0027478286, 0.0138014285, 0.04034977, 0.023164615, 0.017173566, -0.007682911, 0.016930217, -0.004328156, 0.011002902, -0.0018193319, -0.022967616, 0.078567326, -0.0023060322, 0.0005323284, -0.04125364, 0.0035111946, 0.005260998, -0.052656334, 0.020059003, -0.018969722, 0.039283663, 0.03112564, 0.020174885, -0.004667108, 0.007920467, 0.009085071, 0.019838829, 0.03875061, 0.0013051099, -0.0020047415, -0.020232825, -0.01922466, 0.0033344761, 0.0083550215, 0.009119836, -0.0017889132, 0.0011790893, 0.019120367, 0.0028970253, -0.025447471, 0.013882546, -0.004238348, 0.002520412, 0.024056898, 0.002398737, 0.021750866, -0.04533265, 0.0015470115, 0.03814803, 0.0023813548, 0.0038733229, -0.020313941, -0.021704514, 0.014427186, -0.011663424, 0.015087708, 0.00025041163, 0.007949438, -0.008314462, -0.0036010025, -0.032006335, 0.0089923665, -0.018297613, -0.0015368719, 0.011779305, -0.024729008, -0.014821182, 0.007335268, 0.025076652, -0.028251791, -0.022376623, -0.030754821, -0.0298973, -0.011437456, 0.018274436, -0.003890705, 0.040442474, -0.036224406, -0.00043165678, 0.015829347, 0.0050031627, 0.025980523, 0.011947333, 0.0058983434, -0.019954711, 0.00869687, 0.021194637, 0.020487763, -0.010718994, -0.020174885, 0.009873062, 0.0089923665, -0.0070977123, -0.032446682, -0.035482768, 0.03358232, -0.018367141, -0.02880802, -0.031890456, -0.0112752225, -0.0007057878, -0.026374519, 0.0032881238, -0.035969466, 0.014693713, 0.0046033734, -0.0150529435, 0.012874381, -0.005379776, 0.0006826116, 0.0048583113, 0.027139334, 0.021994216, -0.039909422, 0.044081137, -0.0063966317, -0.0036299727, 0.017011333, -0.02996683, 0.011356339, -0.029132487, 0.020557292, -0.034161724, 0.0028854373, -0.0020105357, 0.015273117, -0.0003568773, 0.015898876, 0.045216773, 0.013326316, 0.024543598, -0.018552551, -0.022063745, -0.043687142, -0.03404584, -0.03594629, -0.027533328, -0.060582593, 0.048438262, 0.01642034, 0.020603644, 0.017810911, -0.025563352, -0.02221439, -0.035899937, -0.00821017, -0.0076017943, 0.01640875, 0.0042847004, -0.0038993962, -0.0026551238, -0.027695563, 0.036201227, 0.030198593, -0.0114953965, 0.037151452, -0.0031490666, -0.024126427, -0.0101337945, -0.017834088, -0.04129999, -0.031774573, 0.022944441, 0.012700559, -0.022249155, 0.017034508, -0.027996853, 0.032029513, -0.0050437213, -0.020649996, -0.025123004, -0.0269771, -0.022874912, 0.006298133, -0.022063745, -0.00492784, -0.01052779, -0.044220194, -0.0010805904, -0.007393209, 0.020557292, -0.003441666, 0.025470646, -0.026258638, 0.0013405985, -0.00019102261, -0.038472496, 0.048484616, 0.007978408, 0.0083550215, 0.0036154876, 0.0010776934, 0.0027883868, 0.0025392426, -0.012491973, -0.012932321, 0.018726371, 0.017776147, 0.021067169, 0.00732368, 0.019016074, 0.021275753, 0.048994493, 0.003427181, -0.015307882, 0.014531479, -0.00074127637, 0.032724798, 0.045749824, -0.026559928, -0.014079543, 0.010718994, -0.022318684, 0.015423763, -0.006020019, -0.0071498584, -0.0087953685, 0.025934171, 0.008007378, -0.00023665075, 0.0035140917, 0.024682656, 0.043061383, -0.001887412, -0.009849886, 0.0011399795, 0.008378197, -0.029155662, 0.0058027417, -0.043409027, -0.020348705, 0.008372403, 0.020615233, 0.038704257, -0.016675279, -0.00014177318, -0.045633942, 0.027533328, 0.06999213, -0.017196743, -0.029642364, -0.0129670855, 0.04046565, -0.051173054, -0.01739374, 0.009832504, -0.0018642358, -0.02330367, -0.030870702, 0.049226254, -0.008088495, -0.0056839637, 0.025401117, 0.010058472, 0.034022667, 0.019908357, -0.050246008, 0.009114042, 0.017115626, -0.01800791, -0.034880184, 0.00552173, -0.021310518, 0.014288129, 0.032261275, -0.041508578, 0.0035025035, -0.022480916, 0.009293657, 0.004360023, -0.035181474, -0.022631561, -0.027904147, -0.00064350176, -0.05033871, 0.007862527, -0.006060577, -0.046908636, 0.003751648, -0.008169611, -0.014149072, 0.021716101, 0.0039834096, -0.00061091024, 0.029688716, 0.030917054, -0.032701623, 0.030754821, 0.036525697, -0.012573089, 0.019143544, -0.007584412, 0.018274436, -0.009959973, -0.026050052, -0.025099827, -0.028668962, 0.047696624, 0.0033547552, -0.0076481467, 0.0062054284, -0.034833834, -0.032122217, 0.022909677, 0.016431928, 0.0038240734, 0.044104315, 0.02679169, 0.0065646595, -0.013882546, -0.0047134603, -0.005037927, -0.02679169, 0.0020728216, -0.036966044, 0.014670536, 0.017590737, 0.016466692, 0.017440092, -0.033837255, -0.026328167, -0.01348855, -0.008447726, -0.0033344761, -0.03654887, 0.016953392, -0.0264904, -0.00148038, 0.003682119, 0.04419702, 0.06498607, 0.023141438, -0.009282069, -0.014740065, 0.043246794, 0.0052088513, 0.057106163, -0.027811443, -0.03541324, -0.0016904143, 0.021936275, -0.0058056386, -0.012503562, -0.0046323435, 0.011576513, -0.048391912, 0.042250216, 0.009258893, 0.018726371, 0.0007278776, 0.019746125, -0.015145648, -0.053629734, 0.015840935, 0.005362394, 0.0030302885, -0.0039834096, -0.018598903, -0.007891497, -0.013813017, -0.010921786, -0.018251259, 0.0062286044, 0.00955439, -0.0341849, 0.020707937, 0.0129439095, -0.040442474, 0.010371351, 0.029572835, -0.0060953414, 0.006761657, 0.003427181, -0.022422977, -0.008621547, 0.008320257, 0.01720833, -0.015110884, 0.023547022, 0.000827825, -0.014670536, 0.0035894143, 0.03205269, -0.046468288, 0.0038675289, -0.012654207, -0.0097166225, -0.011373721, -0.0060374006, -0.0064603663, 0.012619442, -0.055808295, 0.0006659537, 0.023037145, 0.033698197, 0.017683443, 0.01659416, -0.031056112, 0.022979205, -0.018239671, -0.02014012, 0.040975526, -0.010296028, 0.022144862, -0.045541238, 0.024914417, 0.03063894, -0.02318779, 4.368171e-05, -0.014311305, 0.003641561, -0.028089557, -0.03260892, -0.015388998, 0.013824604, -0.03624758, 0.03358232, 0.002624705, 0.026838042, -0.00414854, 0.0029274442, 0.01214433, 0.003650252, 0.0063328976, 0.031867277, 0.0019496981, -0.010626289, -0.00425573, -0.039932597, -0.017173566, 0.012874381, 0.011825657, -0.0012522392, -0.0004073942, -0.0011573617, -0.01195892, 0.0016165401, -0.0027666593, 0.008169611, -0.019050838, 6.124493e-05, 0.0014282335, -0.003201213, -0.04155493, 0.0017758765, 0.043478556, 0.0002681559, 0.024821714, -0.030036358, 0.0036096936, 0.023048734, -0.0037168835, 0.002166975, 0.017926794, 0.034393486, 0.0023263113, -0.012260212, -0.022619974, -0.01238768, 0.043710317, -0.004600476, -0.03578406, -0.013813017, -0.0051045585, 0.03291021, -0.0031519635, 0.06327103, 0.01494865, -0.004018174, 0.004417964, -0.038171206, 0.022307094, 0.0129670855, 0.03471795, -0.009467479, -0.01799632, 0.05205375, 0.016710043, 0.0529808, -0.010655259, 0.022805383, 0.009450097, 0.008366609, 0.011553337, 0.0017411122, 0.023871489, -0.011628659, 0.0148327695, 0.002983936, 0.0069992132, -0.029039782, 0.0062054284, -0.017741384, 0.013094555, 0.02190151, -0.018031085, -0.00562892, 0.0059852544, 0.0013558079, 0.02832132, -0.019688183, 0.003893602, 0.01812379, -0.024381366, -0.03471795, 0.014485126, -0.018726371, -0.004597579, 0.022075333, 0.009896238, -0.026953924, 0.023709254, 0.041948926, -0.007439561, -0.06512513, -0.02581829, 0.02361655, 0.037499096, 0.038426142, 0.042736918, -0.0146357715, -0.043478556, 0.019143544, 0.0146357715, -0.029039782, 0.025957348, -0.005718728, 0.0010226499, 0.023941018, 0.020476175, -0.02533159, 0.0020713732, -0.0016875173, 0.015979992, -0.028414024, 0.0036966044, 0.009374774, -0.021507517, 0.022689503, 0.016953392, 0.0137319, 0.00095167285, -0.0404193, 0.006020019, -0.0029390322, -0.025262062, -0.011437456, 0.010058472, 0.011002902, -0.008436138, -0.0192826, -0.00024208268, 0.01696498, 0.0024566774, 0.010493026, 0.010875433, 0.00969924, -0.013465374, -0.014438774, 0.0018468536, -0.003882014, -0.030129064, 0.012179094, 0.012665795, -0.034741126, -0.0093863625, -0.020487763, 0.009844092, 0.010493026, -0.02368608, -0.0008039245, 0.018297613, 0.022596797, -0.010365557, -0.01440401, 0.014044778, 0.0150529435, 0.012677383, 0.0026580207, -0.02081223, 0.002390046, -0.014566244, -0.004924943, -0.004557021, -0.03100976, 0.054464076, 0.03332738, 0.021287343, -0.015342646, -0.00055767735, 0.01757915, 0.025285237, 0.004099291, 0.011037666, -0.03277115, -0.0006489337, 0.0023668697, 0.030268122, -4.766512e-05, 0.011825657, -0.0082449345, -0.014079543, -0.028784843, -0.008963397, -0.01659416, -0.004687387, -0.036479343, 0.023442728, 0.00076698745, -0.002755071, 0.023234144, -0.025308413, -0.033095617, 0.022168038, 0.0269771, 0.053119857, 0.02690757, -0.006883332, 0.008708458, -0.009745593, -0.015574408, -0.012422444, -0.0052117486, -0.011379516, -0.013986838, -0.01868002, -0.034069017, 0.0031867279, -0.006738481, -0.022121685, -0.007659735, -0.016119048, -0.04072059, 0.009931003, -0.056364525, 0.003896499, -0.024613127, -0.019572303, -0.009044513, -0.01679116, -0.0027014762, -0.011564925, 0.012607854, 0.022967616, 0.02129893, -0.016188577, -0.05033871, 0.049643427, 0.030801173, -0.009218334, 0.028947078, 0.008436138, -0.0068022152, 0.0005287071, -0.032261275, 0.009965767, 0.0091546, -0.0062575745, -0.01080011, -0.0064545725, 0.015122472, 0.0423661, -0.015261529, -0.008459314, 0.016883863, 0.010319204, -0.0012203719, 0.0260037, -0.006072165, -0.021125108, 0.0022900985, 0.026861219, -0.013859369, -0.01909719, -0.026374519, 0.010892815, -0.037174627, -0.025447471, 0.0065820417, 0.020174885, 0.0294106, -0.0062286044, -0.005962078, -0.032307625, 0.019074015, 0.0058259177, -0.001652753, -0.026884396, 0.014624184, 0.0036125905, -0.019514363, -0.00492784, -0.050431415, -0.03796262, 0.013175671, 0.0051653963, -0.005741904, 0.016142225, -0.004360023, 0.029155662, 0.01659416, 0.037151452, 0.02062682, -0.001282658, 0.011831451, 0.028900724, -0.015528056, -0.01144325, -0.013685548, -0.002794181, -0.031032935, 0.009085071, -0.0075786184, 0.015342646, 0.018726371, -0.014554655, 0.0071498584, 0.009994738, -0.027324744, 0.028298143, 0.027394272, -0.018297613, -0.023489082, 0.029387426, -0.016362399, 0.020024238, -0.01640875, -0.053119857, 0.031218344, 0.017219918, -0.015678702, -0.024705833, -0.028900724, 0.009357392, -0.008418756, -0.0024291556, -0.021125108, -0.017150389, 0.010811699, -0.0022263639, 0.028437201, 0.0013080069, 0.0050031627, 0.022874912, 0.00024009097, -0.032099042, -0.020615233, 0.0037168835, -0.02581829, 0.0024421923, -0.00552173, 0.0065878355, -0.006860156, 0.016652102, -0.020406647, -0.009148806, 0.008459314, -0.0031577577, 0.026536752, 0.008030554, -0.003670531, -0.013534903, -0.004890179, 0.029549658, 0.009200952, 0.0034648422, 0.034022667, -0.002534897, 0.04913355, 0.0154701155, 0.00955439, -0.014624184, -0.0055680824, -0.011756129, -0.02948013, -0.0063328976, 0.021959452, 0.000971952, 0.023280496, 0.010858051, -0.042134337, 0.00778141, 0.032307625, -0.03501924, 0.039932597, -0.02398737, 0.034602072, -0.0024523318, -0.023222554, 0.010290234, -0.022712678, 0.020580469, -0.012770087, -0.00018613388, 0.01903925, -0.008262316, -0.007885703, -0.0071556526, -0.006431396, -0.018819077, -0.015979992, 0.0328175, 0.042760093, 0.026235461, -0.027486976, -0.009027131, -0.022330271, -0.003670531, -0.006941273, -0.0053276294, -0.017011333, 0.011773511, 0.005179881, -0.012167506, -0.008673694, 0.0003195781, -0.012561502, -0.001260206, -0.0034677393, -0.002681197, -0.027672386, 0.031287875, -0.023964193, -0.03235398, 0.04570347, -0.020279177, 0.010278646, 0.0026522267, -0.01916672, 0.027579682, -0.0007923364, 0.0077002933, -0.022388212, 0.011854627, -0.004487492, -0.022191213, -0.009861474, 0.02001265, -0.015667113, -0.004307877, 0.002966554, 0.032377154, -0.008163817, 0.0012841065, -0.0010581386, -0.0010016465, -0.0015875698, 0.0061243116, -0.0318441, -0.009664477, 0.001610746, 0.027371095, 0.026583103, -0.00281446, 0.019653419, 0.014995003, -0.033675022, -0.018274436, -0.010510408, -0.02190151, 0.061973166, -0.009786151, -0.011478014, 0.0060026366, -0.036873337, 0.00028861614, -0.0008263765, -0.012990261, 0.00281446, 0.014798005, 0.015678702, 0.01489071, 0.0021423502, -0.022816971, 0.0032910209, 0.0071498584, 0.007891497, -0.012341328, 0.0058838585, -0.024358189, 0.007856732, -0.036826987, -0.0031403755, -0.001896103, -0.0070455656, -0.023871489, -0.0004522981, 0.00619384, -0.047650274, 0.055576533, 0.041230466, -0.0075380597, 0.008824339, 0.022330271, -0.009003955, 0.0037429568, 0.01898131, -0.011153547, 0.00058918254, 0.010973932, 0.0061474876, 0.022411387, -0.037429567, -0.00034094366, 0.020128531, -0.015412175, -0.0020829611, -0.019583892, -0.015667113, 0.03527418, 0.02355861, -0.0055622887, 0.018761136, 0.022851735, 0.0037371626, 0.0011732953, -0.004136952, -0.019943122, -0.012781676, 0.006188046, 0.01580617, 0.021437988, -0.008662106, 0.01898131, 0.026698986, 0.006976037, 0.012515149, -0.035181474, 0.016860688, -0.0022538856, 0.028854372, 0.011680806, -0.005281277, 0.050060596, 0.022237567, 0.0065472773, -0.024311837, -0.00052436156, 0.018865429, 0.05668899, 0.0032852266, -0.01642034, 0.04199528, -0.013314729, 0.026374519, -0.014056367, -0.00686595, 0.025493823, -0.036896516, -0.017150389, 0.025099827, -0.006976037, 0.023697667, -0.007659735, -0.006089547, -0.0264904, -0.0017990527, 0.01305979, 0.0028521214, 0.034208074, -0.014612596, 0.007856732, -0.004241245, -0.035598647, 0.01031341, -0.0013862266, 0.054371372, 0.039909422, 0.050431415, 0.020916523, 0.0041746134, 0.011373721, -0.027904147, -0.0077408515]"
